acad,title,author,source,pyear,tc,ac,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
kuangtingyun,Purification and spectral characteristics of cytochrome b-559 from oxygen-evolving photosystem II core complexes of spinach and rice,"Xin, YY; Yu, F; Tang, CQ; Li, LB; Kuang, TY",ACTA BOTANICA SINICA,2000,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,Observation of fundamental and high order Raman modes of beta-carotenes in PdOECC thin film by SERS,"Liu, YL; Liu, JQ; Zhu, K; Yang, GZ; Shan, JX; Li, LB; Kuang, TY",ACTA BOTANICA SINICA,2000,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,Ultrafast spectral studies of the primary processes of photosynthesis in spinach and water hyacinth leaves,"Xu, SC; Sun, ZY; Ai, XC; Feng, J; Zhang, QY; Zhang, XK; Yu, F; Tang, CQ; Kuang, TY",ACTA BOTANICA SINICA,2000,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,Preliminary study on electron crystallography of 27 kD LHC-II complex from cucumber,"Zhang, XJ; Wang, LY; Huang, YG; Wang, KB; Kuang, TY",ACTA BOTANICA SINICA,2000,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,"Phytochrome controlled, long-day photoperiod-inducible protein in rice leaves","Kang, B; Tong, Z; Kuang, TY",CHINESE SCIENCE BULLETIN,2000,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,Spectral properties and characterization of the modified PSII core complexes,"Li, SQ; Chen, YD; Tang, CQ; Li, LB; Kuang, TY",ACTA BOTANICA SINICA,2000,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,Dynamic studies on primary reactions of the PSII particles and core complexes by femtosecond absorption spectroscopy,"Chen, YD; Chen, JX; Hou, JM; Chen, H; Zhang, XK; Zhang, QY; Li, LB; Kuang, TY",ACTA BOTANICA SINICA,1999,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,Influences of double aerial CO2 concentration on plant root surface area and viability and infection intensity of vesicular-arbuscular mycorrhizal fungi,"Wang, XF; Li, SY; Bai, KZ; Kuang, TY",CHINESE SCIENCE BULLETIN,1999,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,Effect of calcium ions on the secondary structures of photosystem II and its relations with photoinhibition,"Shi, H; Yang, KY; Xiong, L; Kuang, TY; Zhao, NM",CHINESE SCIENCE BULLETIN,1998,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,Studies on the kinetic properties of photosystem II primary reaction using fluorescence spectroscopy with 470 FS time resolution,"Hou, JM; Kuang, TY; Chen, YD; Ye, T; Yang, KY; Cui, Y; Tang, CQ; Wang, SC; Hou, X; Tang, PS",ACTA BOTANICA SINICA,1998,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,Influence of doubled CO2 on plant growth and soil microbial biomass C and N,"Wang, XF; Li, SY; Bai, KZ; Kuang, TY",ACTA BOTANICA SINICA,1998,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,Effect of chlorophyll a on the structure of two kinds of phospholipids under illumination - Possible behavior of lipids in the photodamage process of photosystem II,"Shi, H; Zhao, NM; Tang, CQ; Kuang, TY",PROGRESS IN NATURAL SCIENCE,1997,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,Relation between artificial electron acceptors and heterogeneity of photosystem .2.,"Wen, XG; Lin, SQ; Kuang, TY",CHINESE SCIENCE BULLETIN,1997,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kuangtingyun,FREEZE-FRACTURE ULTRASTRUCTURE AND MAJOR POLYPEPTIDE COMPONENTS OF CHLOROPLAST THYLAKOID MEMBRANES OF LOTUS EMBRYO BUDS,"ZUO, BY; TANG, CQ; SONG, Y; KUANG, TY; DUAN, XC; LU, QW",KEXUE TONGBAO,1988,0,0.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lijilun,"Fermentation of 1,3-propanediol by a lactate deficient mutant of Klebsiella oxytoca under microaerobic conditions","Yang, Guang 2; Tian, Jiesheng; Li, Jilun",APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,2007,79,9.88 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,14,12,22,14,4
lijilun,Environmental implications of low nitrogen use efficiency in excessively fertilized hot pepper (Capsicum frutescens L.) cropping systems,"Zhu, JH; Li, XL; Christie, P; Li, JL",AGRICULTURE ECOSYSTEMS & ENVIRONMENT,2005,55,5.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,13,8,16,6,1
lijilun,On-farm evaluation of an in-season nitrogen management strategy based on soil N-min test,"Cui, Zhenling; Zhang, Fusuo; Chen, Xinping; Miao, Yuxin; Li, Junliang; Shi, Liwei; Xu, Jiufei; Ye, Youliang; Liu, Chunsheng; Yang, Zhiping; Zhang, Qiang; Huang, Shaomin; Bao, Dejun",FIELD CROPS RESEARCH,2008,44,6.29 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,8,11,11,3
lijilun,On-farm evaluation of the improved soil N(min)-based nitrogen management for summer maize in North China Plain,"Cui, Zhenling; Chen, Xinping; Miao, Yuxin; Zhang, Fusuo; Sun, Qinping; Schroder, Jackie; Zhang, Hailin; Li, Junliang; Shi, Liwei; Xu, Jiufei; Ye, Youliang; Liu, Chunsheng; Yang, Zhiping; Zhang, Qiang; Huang, Shaomin; Bao, Dejun",AGRONOMY JOURNAL,2008,42,6.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,14,9,6
lijilun,"Decrease of 3-hydroxypropionaldehyde accumulation in 1,3-propanediol production by over-expressing dhaT gene in Klebsiella pneumoniae TUAC01","Hao, Jian; Wang, Wei; Tian, Jiesheng; Li, Jilun; Liu, Dehua",JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY,2008,34,4.86 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,7,7,6,0
lijilun,Testicular toxicity induced by dietary cadmium in cocks and ameliorative effect by selenium,"Li, Jin-Long; Gao, Rui; Li, Shu; Wang, Jin-Tao; Tang, Zhao-Xin; Xu, Shi-Wen",BIOMETALS,2010,26,5.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,9,0
lijilun,Deletion of the ftsZ-Like Gene Results in the Production of Superparamagnetic Magnetite Magnetosomes in Magnetospirillum gryphiswaldense,"Ding, Yao; Li, Jinhua; Liu, Jiangning; Yang, Jing; Jiang, Wei; Tian, Jiesheng; Li, Ying; Pan, Yongxin; Li, Jilun",JOURNAL OF BACTERIOLOGY,2010,26,5.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,10,2
lijilun,High-yield growth and magnetosome formation by Magnetospirillum gryphiswaldense MSR-1 in an oxygen-controlled fermentor supplied solely with air,"Sun, Jian-Bo; Zhao, Feng; Tang, Tao; Jiang, Wei; Tian, Jie-sheng; Li, Ying; Li, Ji-Lun",APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,2008,24,3.43 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,4,5,4,0
lijilun,Stereoselective degradation kinetics of theta-cypermethrin in rats,"Wang, QX; Qiu, J; Zhu, WT; Jia, GF; Li, JL; Bi, CL; Zhou, ZQ",ENVIRONMENTAL SCIENCE & TECHNOLOGY,2006,23,2.56 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,2,4,3,5,1
lijilun,Cloning and function of sanQ: A gene involved in nikkomycin biosynthesis of Streptomyces ansochromogenes,"Zeng, HM; Tan, HR; Li, JL",CURRENT MICROBIOLOGY,2002,21,1.62 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,2,0,2,2,1,0,2,0
lijilun,Enantioselective degradation kinetics of metalaxyl in rabbits,"Qiu, J; Wang, QX; Wang, P; Jia, GF; Li, JL; Zhou, ZQ",PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY,2005,20,2.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,3,4,2,4
lijilun,Ferrous iron transport protein B gene (feoB1) plays an accessory role in magnetosome formation in Magnetospirillum gryphiswaldense strain MSR-1,"Rong, Chengbo; Huang, Yijun; Zhang, Weijia; Jiang, Wei; Li, Ying; Li, Jilun",RESEARCH IN MICROBIOLOGY,2008,19,2.71 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,11,2
lijilun,"In-season nitrogen management strategy for winter wheat: Maximizing yields, minimizing environmental impact in an over-fertilization context","Cui, Zhenling; Zhang, Fusuo; Chen, Xinping; Dou, Zhengxia; Li, Junliang",FIELD CROPS RESEARCH,2010,18,3.60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,1
lijilun,Effect of N fertilization on grain yield of winter wheat and apparent N losses,Cui Zhen-Ling; Chen Xin-Ping; Li Jun-Liang; Xu Jiu-Fei; Shi Li-Wei; Zhang Fu-Suo,PEDOSPHERE,2006,18,2.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,1,4,1,1
lijilun,Stereoselective kinetic study of hexaconazole enantiomers in the rabbit,"Wang, QX; Qiu, J; Wang, P; Jia, GF; Wang, P; Li, JL; Zhou, ZQ",CHIRALITY,2005,17,1.70 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,3,4,5,0
lijilun,Functional analysis of the GAF domain of NifA in Azospirillum brasilense: effects of Tyr -> Phe mutations on NifA and its interaction with GlnB,"Chen, SF; Liu, L; Zhou, XY; Elmerich, C; Li, JL",MOLECULAR GENETICS AND GENOMICS,2005,16,1.60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,4,4,1,0
lijilun,Selenoprotein W gene expression in the gastrointestinal tract of chicken is affected by dietary selenium,"Li, Jin-Long; Li, Hui-Xin; Li, Shu; Jiang, Zhi-Hui; Xu, Shi-Wen; Tang, Zhao-Xin",BIOMETALS,2011,14,3.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,1
lijilun,Soil nitrate-N levels required for high yield maize production in the North China Plain,"Cui, Zhenling; Zhang, Fusuo; Miao, Yuxin; Sun, Qinping; Li, Fei; Chen, Xinping; Li, Junliang; Ye, Youliang; Yang, Zhiping; Zhang, Qiang; Liu, Chunsheng",NUTRIENT CYCLING IN AGROECOSYSTEMS,2008,14,2.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,3
lijilun,On-farm estimation of indigenous nitrogen supply for site-specific nitrogen management in the North China plain,"Cui, Zhenling; Zhang, Fusuo; Chen, Xinping; Miao, Yuxin; Li, Junliang; Shi, Liwei; Xu, Jiufei; Ye, Youliang; Liu, Chunsheng; Yang, Zhiping; Zhang, Qiang; Huang, Shaomin; Bao, Dejun",NUTRIENT CYCLING IN AGROECOSYSTEMS,2008,14,2.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,5,1
lijilun,The pathway-specific regulator AveR from Streptomyces avermitilis positively regulates avermectin production while it negatively affects oligomycin biosynthesis,"Guo, Jia; Zhao, Jinlei; Li, Lili; Chen, Zhi; Wen, Ying; Li, Jilun",MOLECULAR GENETICS AND GENOMICS,2010,13,2.60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,2
lijilun,Enhancement and selective production of avermectin B by recombinants of Streptomyces avermitilis via intraspecific protoplast fusion,Chen Zhi; Wen Jia; Song Yuan; Wen Ying; Li JiLun,CHINESE SCIENCE BULLETIN,2007,13,1.63 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,4,3
lijilun,mamO and mamE genes are essential for magnetosome crystal biomineralization in Magnetospirillum gryphiswaldense MSR-1,"Yang, Wei; Li, Ruiguo; Peng, Tao; Zhang, Yang; Jiang, Wei; Li, Ying; Li, Jilun",RESEARCH IN MICROBIOLOGY,2010,12,2.40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1
lijilun,Elimination of Rubisco alters the regulation of nitrogenase activity and increases hydrogen production in Rhodospirillum rubrum,"Wang, Di; Zhang, Yaoping; Welch, Emily; Li, Jilun; Roberts, Gary P.",INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,2010,12,2.40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2
lijilun,Interaction between genotypic difference and nitrogen management strategy in determining nitrogen use efficiency of summer maize,"Cui, Zhenling; Zhang, Fusuo; Mi, Guohua; Chen, Fanjun; Li, Fei; Chen, Xinping; Li, Junliang; Shi, Lifei",PLANT AND SOIL,2009,12,2.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,1,1
lijilun,FeoB2 Functions in Magnetosome Formation and Oxidative Stress Protection in Magnetospirillum gryphiswaldense Strain MSR-1,"Rong, Chengbo; Zhang, Chan; Zhang, Yiting; Qi, Lei; Yang, Jing; Guan, Guohua; Li, Ying; Li, Jilun",JOURNAL OF BACTERIOLOGY,2012,11,3.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
lijilun,Magnetosomes eliminate intracellular reactive oxygen species in Magnetospirillum gryphiswaldense MSR-1,"Guo, Fang Fang; Yang, Wei; Jiang, Wei; Geng, Shuang; Peng, Tao; Li, Ji Lun",ENVIRONMENTAL MICROBIOLOGY,2012,11,3.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
lijilun,On-Farm Evaluation of Winter Wheat Yield Response to Residual Soil Nitrate-N in North China Plain,"Cui, Zhenling; Chen, Xinping; Miao, Yuxin; Li, Fei; Zhang, Fusuo; Li, Junliang; Ye, Youliang; Yang, Zhiping; Zhang, Qiang; Liu, Chunsheng",AGRONOMY JOURNAL,2008,11,1.57 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,1
lijilun,Diversity of Nosema associated with bumblebees (Bombus spp.) from China,"Li, Jilian; Chen, Wenfeng; Wu, Jie; Peng, Wenjun; An, Jiandong; Schmid-Hempel, Paul; Schmid-Hempel, Regula",INTERNATIONAL JOURNAL FOR PARASITOLOGY,2012,10,3.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1
lijilun,Overexpression of ribosome recycling factor causes increased production of avermectin in Streptomyces avermitilis strains,"Li, Lili; Guo, Jia; Wen, Ying; Chen, Zhi; Song, Yuan; Li, Jilun",JOURNAL OF INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY,2010,10,2.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3
lijilun,Responses of greenhouse tomato and pepper yields and nitrogen dynamics to applied compound fertilizers,"Zhu, JH; Li, XL; Zhang, FS; Li, JL; Christie, P",PEDOSPHERE,2004,10,0.91 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,1,1,0,0
lijilun,A novel improvement in whey protein isolate emulsion stability: Generation of an enzymatically cross-linked beet pectin layer using horseradish peroxidase,"Li, Jin-Long; Cheng, Yong-Qiang; Wang, Pan; Zhao, Wen-Ting; Yin, Li-Jun; Saito, Masayoshi",FOOD HYDROCOLLOIDS,2012,9,3.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1
lijilun,Identification and functional characterization of NifA variants that are independent of GlnB activation in the photosynthetic bacterium Rhodospirillum rubrum,"Zou, Xiaoxiao; Zhu, Yu; Pohlmann, Edward L.; Li, Jilun; Zhang, Yaoping; Roberts, Gary P.",MICROBIOLOGY-SGM,2008,9,1.29 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,1
lijilun,Enhancement of avermectin and ivermectin production by overexpression of the maltose ATP-binding cassette transporter in Streptomyces avermitilis,"Li, Meng; Chen, Zhi; Zhang, Xuan; Song, Yuan; Wen, Ying; Li, Jilun",BIORESOURCE TECHNOLOGY,2010,8,1.60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1
lijilun,Optimizing Soil Nitrogen Supply in the Root Zone to Improve Maize Management,"Chen, X. P.; Zhang, F. S.; Cui, Z. L.; Li, F.; Li, J. L.",SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,2010,8,1.60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1
lijilun,Oxidative Stress-Mediated Cytotoxicity of Cadmium in Chicken Splenic Lymphocytes,"Li, Jin-Long; Li, Hui-Xin; Li, Shu; Tang, Zhao-Xin; Xu, Shi-Wen; Wang, Xiao-Long",POLISH JOURNAL OF ENVIRONMENTAL STUDIES,2010,8,1.60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0
lijilun,Effects of subchronic cadmium poisoning on DNA methylation in hens,"Zhang, Jiuli; Fu, Yequan; Li, Jinlong; Wang, Jintao; He, Baoxia; Xu, Shiwen",ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY,2009,8,1.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2
lijilun,Construction of ivermectin producer by domain swaps of avermectin polyketide synthase in Streptomyces avermitilis,"Zhang, Xiaolin; Chen, Zhi; Li, Meng; Wen, Ying; Song, Yuan; Li, Jilun",APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,2006,8,0.89 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,0
